id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
508,1862,5890,Vidrio,5000,,,,,,,4856
509,8842,9515,Pilas,5000,344,1695,,,,,
510,4709,7439,Plastico,5000,,,,,221,3706,
511,8021,8188,Vidrio,5000,,,,,,,3486
512,6340,7862,Vidrio,5000,,,,,,,1704
513,8035,7502,Carton y Papeles,5000,,,1824,399,,,
514,7224,3037,Vidrio,5000,,,,,,,3517
515,4997,5036,Plastico,5000,,,,,4231,3214,
516,2165,5281,Pilas,5000,3689,4739,,,,,
517,4099,2850,Vidrio,5000,,,,,,,1345
518,4136,7972,Vidrio,5000,,,,,,,2205
519,8628,2541,Carton y Papeles,5000,,,2000,3668,,,
520,2838,6635,Vidrio,5000,,,,,,,3652
521,7504,6269,Pilas,5000,2431,248,,,,,
522,8543,6505,Vidrio,5000,,,,,,,4401
523,8191,3428,Carton y Papeles,5000,,,1329,1060,,,
524,4672,6191,Vidrio,5000,,,,,,,4149
525,2786,1324,Carton y Papeles,5000,,,4285,2225,,,
526,1469,4884,Pilas,5000,280,642,,,,,
527,6431,5586,Vidrio,5000,,,,,,,763
528,9757,6440,Pilas,5000,111,4352,,,,,
529,1486,9335,Vidrio,5000,,,,,,,3947
530,1831,1664,Plastico,5000,,,,,3618,1052,
531,5327,2263,Vidrio,5000,,,,,,,519
532,3415,5811,Pilas,5000,254,423,,,,,
533,2738,5510,Pilas,5000,2585,571,,,,,
534,5072,2116,Pilas,5000,3238,2192,,,,,
535,6321,9749,Carton y Papeles,5000,,,551,2200,,,
536,8616,8697,Plastico,5000,,,,,820,2737,
537,9460,5663,Vidrio,5000,,,,,,,1388
538,9487,7244,Carton y Papeles,5000,,,2569,2719,,,
539,9478,4587,Carton y Papeles,5000,,,2577,4083,,,
540,8301,5177,Carton y Papeles,5000,,,2224,2930,,,
541,4195,4682,Vidrio,5000,,,,,,,743
542,7498,2775,Plastico,5000,,,,,2815,2514,
543,4641,3039,Vidrio,5000,,,,,,,2969
544,2230,2184,Carton y Papeles,5000,,,3007,1807,,,
545,4721,4812,Pilas,5000,2531,1297,,,,,
546,8639,7075,Pilas,5000,1933,1748,,,,,
547,3396,6465,Pilas,5000,3087,2468,,,,,
548,7821,6663,Carton y Papeles,5000,,,1367,109,,,
549,2774,5047,Vidrio,5000,,,,,,,188
550,2023,8007,Pilas,5000,1844,2666,,,,,
551,9659,3298,Vidrio,5000,,,,,,,929
552,9279,1315,Plastico,5000,,,,,2245,1865,
553,9566,4512,Carton y Papeles,5000,,,2380,4580,,,
554,7850,5727,Vidrio,5000,,,,,,,4739
555,3950,6507,Carton y Papeles,5000,,,3288,3998,,,
556,2352,4836,Pilas,5000,4200,1430,,,,,
557,8319,9611,Plastico,5000,,,,,3557,4615,
558,9381,2093,Plastico,5000,,,,,5013,3954,
559,2108,1276,Vidrio,5000,,,,,,,4107
560,8806,8945,Carton y Papeles,5000,,,1140,2370,,,
561,1212,2757,Plastico,5000,,,,,120,4114,
562,6436,2540,Pilas,5000,3084,4943,,,,,
563,2220,4756,Plastico,5000,,,,,229,1708,
564,2951,7267,Pilas,5000,3861,2540,,,,,
565,1507,3657,Vidrio,5000,,,,,,,4852
566,7542,4504,Plastico,5000,,,,,596,103,
567,1566,5964,Plastico,5000,,,,,1048,1433,
568,9967,8320,Pilas,5000,4505,2300,,,,,
569,7028,1748,Vidrio,5000,,,,,,,771
570,1043,9551,Plastico,5000,,,,,654,1130,
571,8268,3496,Pilas,5000,1694,3400,,,,,
572,1223,5431,Plastico,5000,,,,,1714,3766,
573,7541,2325,Plastico,5000,,,,,1050,3609,
574,2908,5536,Pilas,5000,2532,1570,,,,,
575,2454,6616,Pilas,5000,1293,362,,,,,
576,2262,6138,Pilas,5000,2398,4208,,,,,
577,1546,2611,Pilas,5000,2401,3463,,,,,
578,4850,3080,Pilas,5000,5086,3379,,,,,
579,9084,2801,Plastico,5000,,,,,2286,2902,
580,3321,6658,Carton y Papeles,5000,,,4692,4808,,,
581,5873,1087,Vidrio,5000,,,,,,,2220
582,8742,5099,Plastico,5000,,,,,4855,4958,
583,2599,6974,Carton y Papeles,5000,,,3521,3176,,,
584,5438,4600,Vidrio,5000,,,,,,,3382
585,6592,9826,Carton y Papeles,5000,,,2751,1204,,,
586,5550,3480,Carton y Papeles,5000,,,297,2819,,,
587,6791,8437,Carton y Papeles,5000,,,2595,1927,,,
588,4910,9437,Carton y Papeles,5000,,,1248,1642,,,
589,4931,4573,Plastico,5000,,,,,1234,4922,
590,7899,8713,Pilas,5000,4772,4076,,,,,
591,3716,8382,Carton y Papeles,5000,,,716,3785,,,
592,5143,6331,Pilas,5000,2837,5087,,,,,
593,4334,1253,Vidrio,5000,,,,,,,4047
594,4937,3138,Pilas,5000,4048,2124,,,,,
595,7095,3598,Pilas,5000,3682,2237,,,,,
596,4842,3910,Vidrio,5000,,,,,,,4787
597,2478,6642,Plastico,5000,,,,,128,3858,
598,7661,8562,Pilas,5000,3975,685,,,,,
599,4808,2230,Carton y Papeles,5000,,,123,2228,,,
600,8507,7391,Vidrio,5000,,,,,,,2609
601,7704,8113,Plastico,5000,,,,,2323,3633,
602,3076,4727,Plastico,5000,,,,,1640,4250,
603,8731,2822,Vidrio,5000,,,,,,,2412
604,5245,9438,Vidrio,5000,,,,,,,1051
605,4984,9263,Vidrio,5000,,,,,,,2286
606,1184,8438,Vidrio,5000,,,,,,,3239
607,6508,5576,Plastico,5000,,,,,2487,1822,
608,5531,1873,Vidrio,5000,,,,,,,2319
609,5035,1518,Carton y Papeles,5000,,,3942,3699,,,
610,5591,7377,Vidrio,5000,,,,,,,1234
611,7853,7531,Vidrio,5000,,,,,,,2204
612,9908,1605,Vidrio,5000,,,,,,,3950
613,4333,2476,Pilas,5000,2407,2812,,,,,
614,9453,4504,Plastico,5000,,,,,982,1345,
615,5346,5206,Carton y Papeles,5000,,,2523,495,,,
616,9925,2301,Pilas,5000,1187,3734,,,,,
617,5002,6985,Vidrio,5000,,,,,,,379
618,2136,3642,Carton y Papeles,5000,,,3387,4870,,,
619,4835,1738,Vidrio,5000,,,,,,,2126
620,8933,1558,Pilas,5000,535,4345,,,,,
621,9036,2355,Carton y Papeles,5000,,,4377,2945,,,
622,7552,9120,Pilas,5000,1863,1772,,,,,
623,4076,6890,Carton y Papeles,5000,,,838,622,,,
624,3370,2608,Carton y Papeles,5000,,,3145,3334,,,
625,2488,2257,Pilas,5000,4028,932,,,,,
626,1171,9489,Carton y Papeles,5000,,,2803,2679,,,
627,7212,5519,Carton y Papeles,5000,,,242,2666,,,
628,3967,7900,Carton y Papeles,5000,,,521,4839,,,
629,7832,8050,Pilas,5000,292,2574,,,,,
630,2020,6750,Plastico,5000,,,,,3136,3009,
631,2473,5291,Pilas,5000,5094,3638,,,,,
632,5536,6163,Carton y Papeles,5000,,,3570,401,,,
633,4096,1476,Carton y Papeles,5000,,,503,1140,,,
634,1204,7113,Vidrio,5000,,,,,,,4373
635,9782,5600,Carton y Papeles,5000,,,2062,2129,,,
636,8081,9739,Carton y Papeles,5000,,,4246,4698,,,
637,1389,5550,Pilas,5000,1825,3043,,,,,
638,6289,1175,Vidrio,5000,,,,,,,4391
639,3612,1612,Pilas,5000,1788,482,,,,,
640,5424,6068,Pilas,5000,1980,2957,,,,,
641,1880,7553,Vidrio,5000,,,,,,,1369
642,1464,8144,Plastico,5000,,,,,3255,1363,
643,5332,6674,Carton y Papeles,5000,,,4788,1185,,,
644,5214,9029,Plastico,5000,,,,,1641,2941,
645,9917,2648,Plastico,5000,,,,,368,2214,
646,9679,1879,Pilas,5000,3682,4243,,,,,
647,5139,1330,Carton y Papeles,5000,,,2828,3841,,,
648,4919,8633,Plastico,5000,,,,,906,3136,
649,1814,4522,Carton y Papeles,5000,,,1549,2505,,,
650,8975,2068,Carton y Papeles,5000,,,1932,1585,,,
651,3852,9192,Plastico,5000,,,,,1141,3756,
652,9851,5877,Vidrio,5000,,,,,,,4611
653,6526,1188,Vidrio,5000,,,,,,,802
654,6929,6081,Pilas,5000,2951,3239,,,,,
655,3220,7486,Vidrio,5000,,,,,,,4492
656,8014,2446,Pilas,5000,3633,1113,,,,,
657,7100,5569,Plastico,5000,,,,,125,4695,
658,9432,3004,Carton y Papeles,5000,,,3687,2424,,,
659,1981,9347,Plastico,5000,,,,,669,4582,
660,4931,3619,Vidrio,5000,,,,,,,3918
661,1452,8754,Vidrio,5000,,,,,,,576
662,3455,4637,Vidrio,5000,,,,,,,2863
663,9468,8782,Carton y Papeles,5000,,,673,256,,,
664,4548,9231,Plastico,5000,,,,,112,4768,
665,3659,1750,Carton y Papeles,5000,,,2166,1288,,,
666,9249,4382,Carton y Papeles,5000,,,306,119,,,
667,2629,8969,Carton y Papeles,5000,,,2638,5005,,,
668,4049,6300,Plastico,5000,,,,,2085,5030,
669,5538,4558,Plastico,5000,,,,,2026,4969,
670,5241,9582,Plastico,5000,,,,,2061,538,
671,8473,2368,Pilas,5000,132,708,,,,,
672,6418,2110,Vidrio,5000,,,,,,,1960
673,5706,7725,Pilas,5000,3995,273,,,,,
674,3805,8043,Carton y Papeles,5000,,,503,3595,,,
675,1632,1139,Plastico,5000,,,,,171,5081,
676,5623,9373,Pilas,5000,1360,770,,,,,
677,3483,8923,Plastico,5000,,,,,1379,2203,
678,5771,1469,Carton y Papeles,5000,,,1284,4650,,,
679,9542,8006,Plastico,5000,,,,,2567,1692,
680,4298,3444,Pilas,5000,2436,2410,,,,,
681,4745,2537,Carton y Papeles,5000,,,4227,2610,,,
682,3394,7197,Carton y Papeles,5000,,,4835,3741,,,
683,4148,8321,Carton y Papeles,5000,,,551,3988,,,
684,1271,2726,Vidrio,5000,,,,,,,1841
685,9323,3278,Pilas,5000,4406,4495,,,,,
686,6369,5806,Vidrio,5000,,,,,,,739
687,8286,4172,Vidrio,5000,,,,,,,723
688,6422,7848,Carton y Papeles,5000,,,1846,3355,,,
689,5801,7811,Carton y Papeles,5000,,,2015,891,,,
690,9267,3519,Vidrio,5000,,,,,,,4169
691,1353,1466,Plastico,5000,,,,,2359,4601,
692,6253,6565,Vidrio,5000,,,,,,,4669
693,2721,7156,Vidrio,5000,,,,,,,2526
694,9822,9249,Vidrio,5000,,,,,,,772
695,9802,5795,Carton y Papeles,5000,,,820,1410,,,
696,5381,7906,Carton y Papeles,5000,,,1061,2221,,,
697,9070,3631,Plastico,5000,,,,,353,1527,
698,2430,4764,Carton y Papeles,5000,,,4716,3519,,,
699,8430,4206,Pilas,5000,1692,1180,,,,,
700,4607,7190,Plastico,5000,,,,,4947,945,
