id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
509,5270,3945,Plastico,5000,,,,,2370,2305,
510,8276,8262,Pilas,5000,2703,792,,,,,
511,8913,3484,Pilas,5000,151,3482,,,,,
512,2342,2861,Vidrio,5000,,,,,,,1774
513,8256,9094,Vidrio,5000,,,,,,,5054
514,4762,2720,Carton y Papeles,5000,,,5055,3370,,,
515,7227,3007,Plastico,5000,,,,,2173,2906,
516,2037,8635,Vidrio,5000,,,,,,,3893
517,6163,2201,Plastico,5000,,,,,3266,990,
518,5267,3659,Carton y Papeles,5000,,,2384,4835,,,
519,8317,6426,Pilas,5000,4455,1850,,,,,
520,3627,6739,Carton y Papeles,5000,,,3989,472,,,
521,1218,6426,Plastico,5000,,,,,2554,3075,
522,8250,7660,Plastico,5000,,,,,114,4478,
523,6487,4808,Carton y Papeles,5000,,,4625,1153,,,
524,9889,5831,Pilas,5000,931,2366,,,,,
525,4407,3218,Vidrio,5000,,,,,,,554
526,4807,4398,Carton y Papeles,5000,,,3429,3360,,,
527,2412,1889,Pilas,5000,2222,4546,,,,,
528,5354,7339,Plastico,5000,,,,,3113,2027,
529,3233,4684,Plastico,5000,,,,,2848,3871,
530,1484,7719,Carton y Papeles,5000,,,950,449,,,
531,5823,7220,Vidrio,5000,,,,,,,2675
532,6278,6621,Vidrio,5000,,,,,,,2337
533,2745,5823,Plastico,5000,,,,,1410,3703,
534,2424,7544,Carton y Papeles,5000,,,3323,4580,,,
535,8136,3467,Plastico,5000,,,,,3271,1764,
536,6870,8339,Pilas,5000,4526,2218,,,,,
537,3612,6203,Carton y Papeles,5000,,,2855,478,,,
538,1179,3665,Carton y Papeles,5000,,,4978,1276,,,
539,5701,7015,Vidrio,5000,,,,,,,4343
540,7883,9148,Vidrio,5000,,,,,,,2633
541,8455,1926,Vidrio,5000,,,,,,,1975
542,4613,9499,Vidrio,5000,,,,,,,645
543,9225,2009,Pilas,5000,3310,3220,,,,,
544,6711,1019,Vidrio,5000,,,,,,,1899
545,8375,2218,Vidrio,5000,,,,,,,3173
546,6451,4016,Plastico,5000,,,,,2756,1396,
547,7748,8654,Plastico,5000,,,,,1442,4567,
548,4538,3420,Plastico,5000,,,,,3746,3994,
549,1717,6676,Pilas,5000,2104,3101,,,,,
550,6065,5080,Plastico,5000,,,,,197,4331,
551,7165,9160,Plastico,5000,,,,,1193,3574,
552,1935,3102,Plastico,5000,,,,,3726,3269,
553,4315,2739,Carton y Papeles,5000,,,2153,3815,,,
554,3651,3968,Carton y Papeles,5000,,,1715,3287,,,
555,1824,7933,Pilas,5000,3514,4662,,,,,
556,7722,4957,Plastico,5000,,,,,1620,3670,
557,7459,7366,Plastico,5000,,,,,2855,1364,
558,3236,8823,Plastico,5000,,,,,2105,5011,
559,3075,2296,Pilas,5000,3474,2015,,,,,
560,9692,2050,Carton y Papeles,5000,,,1572,2112,,,
561,3721,6541,Carton y Papeles,5000,,,847,3205,,,
562,7899,8516,Vidrio,5000,,,,,,,4577
563,5970,7672,Pilas,5000,357,182,,,,,
564,5466,2364,Carton y Papeles,5000,,,424,715,,,
565,9323,6059,Carton y Papeles,5000,,,3611,3011,,,
566,4105,1139,Vidrio,5000,,,,,,,4526
567,2336,9703,Carton y Papeles,5000,,,4492,3096,,,
568,2935,2262,Pilas,5000,3599,4361,,,,,
569,4285,3804,Plastico,5000,,,,,604,4272,
570,7037,6718,Plastico,5000,,,,,330,1187,
571,9819,1409,Vidrio,5000,,,,,,,3155
572,2739,4730,Vidrio,5000,,,,,,,2852
573,1649,6216,Plastico,5000,,,,,4009,4940,
574,9043,2418,Vidrio,5000,,,,,,,2093
575,8451,4750,Carton y Papeles,5000,,,1165,3582,,,
576,9025,7435,Carton y Papeles,5000,,,3132,1687,,,
577,5493,5435,Pilas,5000,1043,4559,,,,,
578,6199,3404,Plastico,5000,,,,,2973,3951,
579,3562,9856,Vidrio,5000,,,,,,,1569
580,6211,2110,Plastico,5000,,,,,4772,2651,
581,2263,7484,Plastico,5000,,,,,296,2409,
582,9728,9016,Carton y Papeles,5000,,,2735,2900,,,
583,7147,4212,Pilas,5000,2186,653,,,,,
584,5578,9224,Plastico,5000,,,,,2447,1845,
585,3379,2983,Carton y Papeles,5000,,,792,4646,,,
586,7971,2145,Plastico,5000,,,,,4275,2771,
587,3300,4181,Plastico,5000,,,,,2214,759,
588,9838,9350,Carton y Papeles,5000,,,3025,3174,,,
589,1206,9969,Plastico,5000,,,,,3228,4937,
590,5376,5477,Vidrio,5000,,,,,,,1930
591,9530,1399,Carton y Papeles,5000,,,1070,2489,,,
592,3927,6510,Carton y Papeles,5000,,,4731,3278,,,
593,3274,3992,Pilas,5000,2532,3474,,,,,
594,5499,8072,Plastico,5000,,,,,4437,3824,
595,8394,7874,Plastico,5000,,,,,2534,1509,
596,2597,9052,Plastico,5000,,,,,3432,3907,
597,8605,8211,Carton y Papeles,5000,,,2455,689,,,
598,9730,7577,Pilas,5000,4466,2062,,,,,
599,4532,1313,Carton y Papeles,5000,,,3892,4013,,,
600,2889,2015,Plastico,5000,,,,,3729,2432,
601,6767,4294,Pilas,5000,4590,4755,,,,,
602,4350,1723,Carton y Papeles,5000,,,647,4386,,,
603,4629,5745,Vidrio,5000,,,,,,,4339
604,7416,9511,Plastico,5000,,,,,3793,1470,
605,3393,3142,Vidrio,5000,,,,,,,3869
606,3080,9496,Pilas,5000,1293,278,,,,,
607,6441,6945,Plastico,5000,,,,,977,437,
608,7886,7577,Pilas,5000,3332,1026,,,,,
609,8279,2900,Pilas,5000,2699,4341,,,,,
610,9004,6801,Carton y Papeles,5000,,,1491,3254,,,
611,4097,8688,Vidrio,5000,,,,,,,121
612,9542,9384,Plastico,5000,,,,,3040,963,
613,8731,5816,Carton y Papeles,5000,,,3829,1511,,,
614,1243,2900,Pilas,5000,4149,2102,,,,,
615,5120,8607,Plastico,5000,,,,,4194,4824,
616,2110,7800,Plastico,5000,,,,,2964,2024,
617,8214,4045,Vidrio,5000,,,,,,,4494
618,7420,2787,Vidrio,5000,,,,,,,3837
619,1948,7149,Pilas,5000,2463,2069,,,,,
620,8421,4013,Plastico,5000,,,,,4695,1020,
621,2795,7265,Vidrio,5000,,,,,,,4016
622,1477,7548,Pilas,5000,4505,3556,,,,,
623,2348,9523,Carton y Papeles,5000,,,2696,2848,,,
624,5069,1257,Pilas,5000,4189,2929,,,,,
625,5977,5619,Vidrio,5000,,,,,,,2673
626,9742,7397,Plastico,5000,,,,,766,2876,
627,6667,9309,Carton y Papeles,5000,,,1842,3190,,,
628,4582,3830,Carton y Papeles,5000,,,3767,1049,,,
629,9472,4973,Vidrio,5000,,,,,,,3062
630,1198,9623,Plastico,5000,,,,,767,1777,
631,6472,4845,Pilas,5000,2778,1372,,,,,
632,6238,8267,Pilas,5000,4029,288,,,,,
633,4549,1345,Pilas,5000,4787,5096,,,,,
634,1100,9591,Carton y Papeles,5000,,,2383,4196,,,
635,3654,7777,Plastico,5000,,,,,2824,2026,
636,6943,3488,Carton y Papeles,5000,,,398,256,,,
637,3180,9086,Vidrio,5000,,,,,,,4526
638,9096,4722,Carton y Papeles,5000,,,3350,2616,,,
639,4828,1064,Plastico,5000,,,,,2017,4917,
640,1459,1986,Plastico,5000,,,,,1331,4604,
641,8099,1522,Carton y Papeles,5000,,,4360,2612,,,
642,7926,8752,Vidrio,5000,,,,,,,632
643,1001,1369,Pilas,5000,1389,2172,,,,,
644,6830,6339,Carton y Papeles,5000,,,2428,3521,,,
645,8169,1651,Plastico,5000,,,,,1063,2617,
646,5121,8977,Pilas,5000,3787,895,,,,,
647,7940,4138,Plastico,5000,,,,,437,2404,
648,6383,4697,Carton y Papeles,5000,,,1215,1237,,,
649,2540,1764,Vidrio,5000,,,,,,,5083
650,8889,1286,Pilas,5000,2808,4901,,,,,
651,4803,7711,Plastico,5000,,,,,391,4405,
652,4336,8029,Vidrio,5000,,,,,,,4651
653,9367,7835,Carton y Papeles,5000,,,2667,183,,,
654,6151,7234,Carton y Papeles,5000,,,308,3608,,,
655,8406,8286,Plastico,5000,,,,,2636,2029,
656,5343,3454,Carton y Papeles,5000,,,4951,898,,,
657,5893,4630,Carton y Papeles,5000,,,3638,1694,,,
658,5072,7595,Vidrio,5000,,,,,,,328
659,8926,6285,Plastico,5000,,,,,2413,1443,
660,5365,8603,Vidrio,5000,,,,,,,1852
661,5271,7218,Vidrio,5000,,,,,,,703
662,5397,1129,Carton y Papeles,5000,,,1228,1229,,,
663,1603,6869,Pilas,5000,1885,2789,,,,,
664,8821,7564,Pilas,5000,5054,356,,,,,
665,5498,9721,Vidrio,5000,,,,,,,4663
666,4258,4645,Pilas,5000,699,4658,,,,,
667,5763,1051,Pilas,5000,3980,3611,,,,,
668,7679,8806,Vidrio,5000,,,,,,,1131
669,3353,8367,Pilas,5000,545,4077,,,,,
670,9592,1115,Pilas,5000,2125,4327,,,,,
671,8138,9792,Carton y Papeles,5000,,,4821,2066,,,
672,1452,8890,Carton y Papeles,5000,,,1148,2670,,,
673,7517,8868,Plastico,5000,,,,,3628,151,
674,8139,1161,Vidrio,5000,,,,,,,1765
675,7282,5228,Pilas,5000,1871,3071,,,,,
676,5685,9520,Pilas,5000,3962,3986,,,,,
677,3260,9139,Pilas,5000,914,3544,,,,,
678,5222,8367,Pilas,5000,1146,2055,,,,,
679,2068,4217,Vidrio,5000,,,,,,,3529
680,4800,9903,Pilas,5000,2025,2506,,,,,
681,4111,8653,Pilas,5000,4050,3085,,,,,
682,5871,1927,Carton y Papeles,5000,,,3771,5052,,,
683,8137,7932,Plastico,5000,,,,,1171,3974,
684,3477,6488,Carton y Papeles,5000,,,1051,377,,,
685,2022,8161,Pilas,5000,4068,4470,,,,,
686,6542,6218,Vidrio,5000,,,,,,,2039
687,7821,8943,Plastico,5000,,,,,4189,926,
688,6916,2790,Vidrio,5000,,,,,,,1355
689,1613,3813,Plastico,5000,,,,,3611,3754,
690,6746,5227,Plastico,5000,,,,,5091,2183,
691,2280,1392,Plastico,5000,,,,,2016,942,
692,5885,1030,Plastico,5000,,,,,2318,3927,
693,2142,5356,Vidrio,5000,,,,,,,2342
694,2884,7261,Vidrio,5000,,,,,,,2497
695,4705,7594,Carton y Papeles,5000,,,4105,4838,,,
696,6641,5076,Carton y Papeles,5000,,,4383,3294,,,
697,6142,1906,Carton y Papeles,5000,,,3753,2169,,,
698,9468,7646,Carton y Papeles,5000,,,175,2611,,,
699,4319,3882,Vidrio,5000,,,,,,,4114
700,8496,9274,Plastico,5000,,,,,4425,2626,
701,9060,7761,Pilas,5000,2003,3969,,,,,
702,2456,3674,Pilas,5000,545,885,,,,,
703,8948,8164,Plastico,5000,,,,,2479,4455,
704,6576,6629,Carton y Papeles,5000,,,3898,1697,,,
705,9596,3836,Carton y Papeles,5000,,,2648,1363,,,
706,6230,3391,Plastico,5000,,,,,2386,3332,
707,2261,6149,Carton y Papeles,5000,,,581,4269,,,
708,2855,2974,Plastico,5000,,,,,4002,2146,
709,1451,1757,Plastico,5000,,,,,2865,2201,
710,3329,9366,Pilas,5000,2984,1527,,,,,
711,6656,2877,Plastico,5000,,,,,4460,3430,
712,4563,9411,Vidrio,5000,,,,,,,3020
713,8201,1292,Pilas,5000,2080,2422,,,,,
714,4792,9810,Vidrio,5000,,,,,,,1436
715,7040,5899,Pilas,5000,2758,4385,,,,,
716,9223,8453,Carton y Papeles,5000,,,306,2000,,,
717,1334,6028,Vidrio,5000,,,,,,,2592
718,4860,4841,Pilas,5000,4381,4425,,,,,
719,6139,1243,Plastico,5000,,,,,2387,3328,
720,1947,8841,Pilas,5000,469,2445,,,,,
721,1605,9068,Plastico,5000,,,,,3918,1681,
722,7419,1635,Carton y Papeles,5000,,,1244,1042,,,
723,6833,8872,Vidrio,5000,,,,,,,2440
724,2748,4424,Plastico,5000,,,,,1139,772,
725,9304,7897,Carton y Papeles,5000,,,4999,3460,,,
726,1537,6466,Carton y Papeles,5000,,,2657,2746,,,
727,8389,8501,Plastico,5000,,,,,2863,998,
728,5445,8804,Carton y Papeles,5000,,,1707,1131,,,
729,1005,4111,Plastico,5000,,,,,1033,1785,
730,2708,2383,Plastico,5000,,,,,613,837,
731,3940,8078,Vidrio,5000,,,,,,,2958
732,9065,1872,Vidrio,5000,,,,,,,897
733,4165,5057,Pilas,5000,4572,3394,,,,,
734,2888,6241,Plastico,5000,,,,,1836,2086,
735,5640,7501,Pilas,5000,4227,2758,,,,,
736,3760,7894,Carton y Papeles,5000,,,4126,1119,,,
737,8118,8633,Plastico,5000,,,,,3035,117,
738,6902,3649,Pilas,5000,2150,1015,,,,,
739,5616,9869,Plastico,5000,,,,,110,3398,
740,8570,9391,Pilas,5000,1043,1435,,,,,
741,9231,3014,Plastico,5000,,,,,2908,2173,
742,2271,2746,Plastico,5000,,,,,2118,416,
743,3132,8802,Vidrio,5000,,,,,,,2910
744,7432,3307,Carton y Papeles,5000,,,3609,4644,,,
745,6064,2555,Carton y Papeles,5000,,,595,1593,,,
746,9173,4700,Pilas,5000,3254,4726,,,,,
747,6655,1759,Vidrio,5000,,,,,,,625
748,6398,7583,Carton y Papeles,5000,,,418,1994,,,
749,4032,8542,Carton y Papeles,5000,,,2469,4261,,,
750,2793,2003,Vidrio,5000,,,,,,,2479
751,7346,6424,Pilas,5000,972,4774,,,,,
752,4638,7610,Vidrio,5000,,,,,,,3410
753,9213,2638,Plastico,5000,,,,,3672,2828,
754,4178,5295,Pilas,5000,3989,3044,,,,,
755,6387,2033,Vidrio,5000,,,,,,,3778
756,8516,9536,Carton y Papeles,5000,,,4659,1655,,,
757,4716,1760,Carton y Papeles,5000,,,1152,3659,,,
758,4776,9535,Vidrio,5000,,,,,,,2131
759,3961,8339,Plastico,5000,,,,,3432,4332,
760,4721,4871,Carton y Papeles,5000,,,1678,1109,,,
761,6484,1917,Plastico,5000,,,,,839,4801,
762,6902,6417,Carton y Papeles,5000,,,4651,2025,,,
763,3786,5743,Vidrio,5000,,,,,,,4799
764,9649,5975,Vidrio,5000,,,,,,,969
765,8790,2657,Vidrio,5000,,,,,,,3064
766,8427,3244,Carton y Papeles,5000,,,3612,2360,,,
767,3409,3868,Pilas,5000,3642,3813,,,,,
768,6908,1289,Pilas,5000,197,2114,,,,,
769,5328,5894,Pilas,5000,3757,4921,,,,,
770,8025,3736,Vidrio,5000,,,,,,,4699
771,5477,9680,Carton y Papeles,5000,,,1415,960,,,
772,4559,7908,Vidrio,5000,,,,,,,3777
773,9297,5482,Plastico,5000,,,,,3275,3478,
774,7610,8481,Vidrio,5000,,,,,,,2826
775,1990,1215,Vidrio,5000,,,,,,,338
776,5361,7038,Carton y Papeles,5000,,,1990,2559,,,
777,6782,3181,Carton y Papeles,5000,,,1306,633,,,
778,7645,1975,Carton y Papeles,5000,,,3566,5073,,,
779,1758,4621,Pilas,5000,3632,4073,,,,,
780,9815,1722,Carton y Papeles,5000,,,646,4126,,,
781,9439,2978,Plastico,5000,,,,,468,2561,
782,8105,1044,Plastico,5000,,,,,1325,229,
783,4452,8332,Plastico,5000,,,,,2409,3906,
784,8651,4617,Carton y Papeles,5000,,,584,3636,,,
785,2283,5340,Pilas,5000,4662,291,,,,,
786,9840,9366,Vidrio,5000,,,,,,,3440
787,7167,4152,Carton y Papeles,5000,,,4218,3193,,,
788,5999,6100,Pilas,5000,1103,106,,,,,
789,4615,8900,Plastico,5000,,,,,1077,562,
790,1127,2491,Plastico,5000,,,,,5050,2468,
791,9721,9972,Carton y Papeles,5000,,,428,4382,,,
792,1098,9817,Carton y Papeles,5000,,,2890,896,,,
793,7030,7908,Plastico,5000,,,,,3019,4623,
794,3506,5715,Vidrio,5000,,,,,,,3177
795,9748,5791,Pilas,5000,727,3065,,,,,
796,5819,9566,Pilas,5000,1642,3256,,,,,
797,1932,7959,Vidrio,5000,,,,,,,1334
798,3156,8660,Carton y Papeles,5000,,,1390,4427,,,
799,2726,9856,Carton y Papeles,5000,,,2393,4433,,,
800,6260,3852,Pilas,5000,4722,1248,,,,,
