id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
505,7986,1485,Carton y Papeles,5000,,,3231,3642,,,
506,3468,7095,Pilas,5000,4867,4998,,,,,
507,3220,1899,Vidrio,5000,,,,,,,4040
508,2641,1263,Vidrio,5000,,,,,,,3373
509,7504,2309,Pilas,5000,3976,4669,,,,,
510,8971,2797,Plastico,5000,,,,,4249,4073,
511,5606,8918,Vidrio,5000,,,,,,,1876
512,7709,2108,Plastico,5000,,,,,4764,1824,
513,3510,1670,Pilas,5000,2627,3102,,,,,
514,8984,3950,Vidrio,5000,,,,,,,2514
515,7069,3984,Vidrio,5000,,,,,,,242
516,8767,3090,Vidrio,5000,,,,,,,414
517,6204,2069,Plastico,5000,,,,,573,3545,
518,5040,5589,Carton y Papeles,5000,,,3225,4664,,,
519,2103,5759,Vidrio,5000,,,,,,,4588
520,7317,7344,Pilas,5000,526,2861,,,,,
521,4237,4589,Carton y Papeles,5000,,,754,3782,,,
522,5418,9223,Vidrio,5000,,,,,,,4903
523,8446,1845,Vidrio,5000,,,,,,,3791
524,7840,3487,Vidrio,5000,,,,,,,4294
525,7761,3139,Vidrio,5000,,,,,,,1108
526,6729,9777,Plastico,5000,,,,,2335,4110,
527,6926,2236,Carton y Papeles,5000,,,4749,4701,,,
528,7309,8879,Vidrio,5000,,,,,,,429
529,7558,6600,Pilas,5000,4537,902,,,,,
530,3313,5091,Carton y Papeles,5000,,,4098,4027,,,
531,9428,2186,Plastico,5000,,,,,3557,4868,
532,4045,1309,Plastico,5000,,,,,335,3981,
533,3478,7069,Vidrio,5000,,,,,,,989
534,8077,7954,Pilas,5000,2167,793,,,,,
535,7167,5280,Vidrio,5000,,,,,,,858
536,1464,7554,Pilas,5000,2217,4213,,,,,
537,1545,5048,Pilas,5000,4199,1448,,,,,
538,9388,6179,Plastico,5000,,,,,3828,2450,
539,3106,7818,Pilas,5000,4951,2779,,,,,
540,8049,6357,Pilas,5000,4389,4933,,,,,
541,8358,7977,Carton y Papeles,5000,,,3387,212,,,
542,7712,6736,Vidrio,5000,,,,,,,3197
543,5758,7466,Pilas,5000,2738,3432,,,,,
544,1868,8648,Plastico,5000,,,,,4501,4322,
545,6696,9686,Plastico,5000,,,,,2920,1367,
546,2827,1450,Carton y Papeles,5000,,,3678,1343,,,
547,9635,1737,Vidrio,5000,,,,,,,4144
548,2900,1755,Pilas,5000,4622,492,,,,,
549,6867,6039,Plastico,5000,,,,,4703,4194,
550,1738,6497,Plastico,5000,,,,,4554,3225,
551,9218,8099,Plastico,5000,,,,,195,4410,
552,1104,9628,Pilas,5000,4835,4523,,,,,
553,6156,5720,Vidrio,5000,,,,,,,2932
554,7663,8944,Vidrio,5000,,,,,,,4909
555,7944,3115,Pilas,5000,2221,663,,,,,
556,3916,7859,Plastico,5000,,,,,2603,3483,
557,4392,8721,Carton y Papeles,5000,,,909,2062,,,
558,4870,4351,Carton y Papeles,5000,,,4980,1106,,,
559,1225,6738,Carton y Papeles,5000,,,854,2850,,,
560,1949,5320,Vidrio,5000,,,,,,,457
561,7183,8442,Carton y Papeles,5000,,,1434,1264,,,
562,9654,7925,Plastico,5000,,,,,3172,1359,
563,4995,5629,Carton y Papeles,5000,,,488,1094,,,
564,9662,5510,Pilas,5000,4012,3926,,,,,
565,7730,5878,Vidrio,5000,,,,,,,3821
566,2162,9910,Vidrio,5000,,,,,,,3341
567,1126,3064,Pilas,5000,4533,844,,,,,
568,8275,9926,Pilas,5000,3891,1653,,,,,
569,1549,6089,Plastico,5000,,,,,2196,2885,
570,3232,9883,Pilas,5000,2729,3640,,,,,
571,6324,6283,Plastico,5000,,,,,3188,349,
572,8908,4066,Vidrio,5000,,,,,,,4522
573,9945,6618,Carton y Papeles,5000,,,4766,3947,,,
574,2082,3749,Carton y Papeles,5000,,,1751,4335,,,
575,9776,2713,Vidrio,5000,,,,,,,4511
576,6641,6304,Vidrio,5000,,,,,,,298
577,3909,4199,Plastico,5000,,,,,3321,2993,
578,9410,3451,Vidrio,5000,,,,,,,3957
579,8541,7059,Plastico,5000,,,,,4616,2977,
580,9777,9238,Carton y Papeles,5000,,,2521,1663,,,
581,1147,8949,Carton y Papeles,5000,,,1659,1355,,,
582,7759,5158,Plastico,5000,,,,,1551,150,
583,9882,8865,Vidrio,5000,,,,,,,1800
584,6304,4668,Carton y Papeles,5000,,,1157,4566,,,
585,5422,4102,Vidrio,5000,,,,,,,5004
586,7825,1980,Vidrio,5000,,,,,,,3458
587,9221,2527,Pilas,5000,3610,2869,,,,,
588,8814,2822,Vidrio,5000,,,,,,,3808
589,2695,5331,Pilas,5000,4664,1701,,,,,
590,9446,8265,Vidrio,5000,,,,,,,4874
591,9764,7143,Pilas,5000,1687,4103,,,,,
592,8878,3773,Carton y Papeles,5000,,,461,667,,,
593,9099,6190,Vidrio,5000,,,,,,,2020
594,4759,2772,Plastico,5000,,,,,2313,4823,
595,8539,8284,Pilas,5000,3948,1523,,,,,
596,6829,2067,Plastico,5000,,,,,1358,2341,
597,5921,2682,Carton y Papeles,5000,,,1262,832,,,
598,8666,1348,Pilas,5000,3106,4343,,,,,
599,5104,1993,Carton y Papeles,5000,,,4450,3051,,,
600,6470,7772,Carton y Papeles,5000,,,366,1005,,,
601,1897,1230,Carton y Papeles,5000,,,140,1285,,,
602,1428,7277,Pilas,5000,4144,386,,,,,
603,5378,1837,Carton y Papeles,5000,,,1063,4053,,,
604,1841,6849,Carton y Papeles,5000,,,2885,1267,,,
605,2510,1025,Pilas,5000,1110,1467,,,,,
606,5153,3551,Pilas,5000,5024,2725,,,,,
607,7482,3153,Carton y Papeles,5000,,,1997,240,,,
608,5420,4224,Plastico,5000,,,,,3681,4598,
609,4563,6002,Carton y Papeles,5000,,,3135,3948,,,
610,6023,9213,Pilas,5000,888,567,,,,,
611,5196,3461,Carton y Papeles,5000,,,2065,607,,,
612,4711,4951,Plastico,5000,,,,,4830,1003,
613,3782,4370,Carton y Papeles,5000,,,4307,1966,,,
614,5077,2326,Plastico,5000,,,,,2057,1104,
615,1014,8619,Carton y Papeles,5000,,,4529,2114,,,
616,8204,7472,Carton y Papeles,5000,,,4777,3390,,,
617,2902,3306,Plastico,5000,,,,,2267,1639,
618,9236,1146,Plastico,5000,,,,,1841,1573,
619,7018,9295,Carton y Papeles,5000,,,4306,4608,,,
620,4598,7638,Carton y Papeles,5000,,,1074,1748,,,
621,8681,8412,Pilas,5000,100,5066,,,,,
622,6782,6437,Pilas,5000,310,4796,,,,,
623,3475,1410,Vidrio,5000,,,,,,,807
624,7780,4601,Vidrio,5000,,,,,,,5054
625,1540,8210,Plastico,5000,,,,,3664,1058,
626,2014,8695,Vidrio,5000,,,,,,,4446
627,4608,5669,Pilas,5000,972,4123,,,,,
628,6461,9892,Plastico,5000,,,,,3287,2642,
629,9680,9043,Carton y Papeles,5000,,,741,4383,,,
630,8712,6662,Plastico,5000,,,,,4046,4941,
631,2931,7663,Plastico,5000,,,,,1200,2268,
632,1576,9274,Vidrio,5000,,,,,,,172
633,9140,3938,Pilas,5000,905,1004,,,,,
634,7309,8501,Plastico,5000,,,,,1953,2740,
635,2418,6123,Plastico,5000,,,,,3560,2694,
636,1650,3964,Pilas,5000,2125,5004,,,,,
637,2462,2051,Vidrio,5000,,,,,,,1471
638,8901,8276,Pilas,5000,4456,1846,,,,,
639,6070,7188,Plastico,5000,,,,,3995,741,
640,6025,7054,Vidrio,5000,,,,,,,988
641,4924,7489,Pilas,5000,4834,4935,,,,,
642,1266,9650,Plastico,5000,,,,,4024,2387,
643,9737,2004,Plastico,5000,,,,,4863,3811,
644,7706,1858,Plastico,5000,,,,,2020,4716,
645,5344,1975,Pilas,5000,225,2356,,,,,
646,9752,9624,Plastico,5000,,,,,3686,1302,
647,5910,8331,Plastico,5000,,,,,711,1206,
648,7247,4282,Plastico,5000,,,,,3434,1786,
649,8987,9770,Plastico,5000,,,,,180,1332,
650,2928,7625,Carton y Papeles,5000,,,821,4087,,,
651,1844,1919,Carton y Papeles,5000,,,3450,3821,,,
652,7668,8181,Pilas,5000,4568,4098,,,,,
653,8710,4062,Vidrio,5000,,,,,,,4206
654,4319,2330,Carton y Papeles,5000,,,2591,1012,,,
655,5447,2781,Plastico,5000,,,,,2207,1548,
656,9250,2272,Vidrio,5000,,,,,,,815
657,5334,1024,Vidrio,5000,,,,,,,845
658,9055,7451,Carton y Papeles,5000,,,2853,2808,,,
659,5711,2163,Vidrio,5000,,,,,,,1315
660,5013,9068,Plastico,5000,,,,,1161,1837,
661,7767,4112,Vidrio,5000,,,,,,,3745
662,7642,8827,Plastico,5000,,,,,4648,2732,
663,5590,8342,Pilas,5000,2998,2806,,,,,
664,6907,7051,Pilas,5000,3818,1804,,,,,
665,4950,7327,Pilas,5000,2924,1917,,,,,
666,7009,4465,Vidrio,5000,,,,,,,188
667,7557,1014,Vidrio,5000,,,,,,,1430
668,6412,8379,Carton y Papeles,5000,,,3815,2145,,,
669,5909,2741,Pilas,5000,4560,414,,,,,
670,3627,7202,Carton y Papeles,5000,,,3621,3437,,,
671,2437,5433,Carton y Papeles,5000,,,1015,850,,,
672,9834,9230,Plastico,5000,,,,,4842,4495,
673,3893,6852,Carton y Papeles,5000,,,4391,2127,,,
674,2174,6437,Carton y Papeles,5000,,,3641,4833,,,
675,7540,1087,Carton y Papeles,5000,,,2360,2889,,,
676,8237,7827,Carton y Papeles,5000,,,1536,1059,,,
677,1925,6061,Pilas,5000,1625,1262,,,,,
678,3450,8419,Plastico,5000,,,,,4514,4977,
679,5483,2108,Vidrio,5000,,,,,,,1530
680,9913,5831,Plastico,5000,,,,,737,1299,
681,5378,6043,Vidrio,5000,,,,,,,426
682,6327,3028,Pilas,5000,1578,1176,,,,,
683,7580,4011,Vidrio,5000,,,,,,,1321
684,4087,9106,Vidrio,5000,,,,,,,4292
685,9647,4358,Pilas,5000,3951,981,,,,,
686,3027,5793,Carton y Papeles,5000,,,5036,622,,,
687,3337,1377,Carton y Papeles,5000,,,2826,1996,,,
688,4980,4383,Plastico,5000,,,,,3785,1240,
689,2082,3243,Vidrio,5000,,,,,,,4947
690,8049,2541,Vidrio,5000,,,,,,,1493
691,8993,3451,Carton y Papeles,5000,,,4842,4275,,,
692,8849,6356,Vidrio,5000,,,,,,,480
693,5690,1368,Plastico,5000,,,,,2430,2158,
694,4583,1792,Vidrio,5000,,,,,,,260
695,5756,3406,Vidrio,5000,,,,,,,2974
696,9641,7696,Carton y Papeles,5000,,,3706,2166,,,
697,1591,5257,Carton y Papeles,5000,,,3909,3047,,,
698,3313,3421,Vidrio,5000,,,,,,,3846
699,6053,6074,Carton y Papeles,5000,,,4120,1572,,,
700,6501,6998,Carton y Papeles,5000,,,4574,1609,,,
701,5940,9624,Plastico,5000,,,,,2905,2808,
702,7491,1506,Carton y Papeles,5000,,,4298,3885,,,
703,6334,6228,Vidrio,5000,,,,,,,3473
704,8834,6475,Pilas,5000,1555,200,,,,,
705,8665,6944,Plastico,5000,,,,,3614,463,
706,3874,6315,Vidrio,5000,,,,,,,1749
707,7070,4301,Carton y Papeles,5000,,,3580,1707,,,
708,9591,3005,Vidrio,5000,,,,,,,3178
709,6324,4733,Carton y Papeles,5000,,,4702,4533,,,
710,2553,5410,Vidrio,5000,,,,,,,4523
711,9504,7836,Carton y Papeles,5000,,,2087,2593,,,
712,1701,9777,Pilas,5000,4948,1803,,,,,
713,7881,7438,Carton y Papeles,5000,,,2656,432,,,
714,7083,1846,Pilas,5000,2794,1507,,,,,
715,4789,8883,Carton y Papeles,5000,,,4698,2963,,,
716,7527,1796,Carton y Papeles,5000,,,1637,1477,,,
717,9111,6640,Pilas,5000,3736,4478,,,,,
718,7126,9261,Carton y Papeles,5000,,,2216,2437,,,
719,2507,5180,Pilas,5000,1646,4206,,,,,
720,1192,8884,Plastico,5000,,,,,2431,4721,
721,5174,1801,Plastico,5000,,,,,2237,1708,
722,1500,7631,Vidrio,5000,,,,,,,1517
723,9042,5239,Pilas,5000,5094,4954,,,,,
724,9865,2169,Carton y Papeles,5000,,,1778,3942,,,
725,5083,8424,Vidrio,5000,,,,,,,3185
726,4797,7646,Pilas,5000,4109,1048,,,,,
727,9505,8865,Carton y Papeles,5000,,,646,3777,,,
728,5674,3681,Plastico,5000,,,,,4282,4507,
729,7111,1066,Vidrio,5000,,,,,,,2751
730,5558,4939,Carton y Papeles,5000,,,2128,649,,,
731,2175,9679,Vidrio,5000,,,,,,,2150
732,3050,9690,Carton y Papeles,5000,,,573,2948,,,
733,3048,5446,Plastico,5000,,,,,3533,1239,
734,7509,5906,Vidrio,5000,,,,,,,1342
735,1883,6165,Carton y Papeles,5000,,,445,1707,,,
736,1712,2390,Vidrio,5000,,,,,,,4288
737,1383,2221,Plastico,5000,,,,,2349,492,
738,7954,9467,Vidrio,5000,,,,,,,3297
739,1303,4395,Carton y Papeles,5000,,,674,3327,,,
740,6707,5955,Vidrio,5000,,,,,,,1208
741,9508,4876,Plastico,5000,,,,,4015,211,
742,9807,2230,Vidrio,5000,,,,,,,2395
743,7408,5732,Carton y Papeles,5000,,,1683,797,,,
744,7388,2314,Plastico,5000,,,,,2156,3646,
745,6890,3077,Pilas,5000,1941,1137,,,,,
746,2197,4614,Vidrio,5000,,,,,,,3183
747,4915,3111,Vidrio,5000,,,,,,,2200
748,6000,8717,Plastico,5000,,,,,2786,2740,
749,8324,3875,Pilas,5000,1387,3132,,,,,
750,6422,7291,Pilas,5000,4585,1246,,,,,
751,6193,7600,Plastico,5000,,,,,4164,2201,
752,3497,4676,Plastico,5000,,,,,1798,2468,
753,6922,4921,Plastico,5000,,,,,2530,1115,
754,5234,2838,Vidrio,5000,,,,,,,4113
755,3362,5846,Carton y Papeles,5000,,,2241,2521,,,
756,2005,3344,Vidrio,5000,,,,,,,1209
757,9032,9484,Plastico,5000,,,,,2748,4316,
758,2867,4711,Plastico,5000,,,,,2623,2768,
759,6680,6025,Pilas,5000,1662,409,,,,,
760,6142,9551,Carton y Papeles,5000,,,2949,4793,,,
761,7425,8651,Carton y Papeles,5000,,,3786,939,,,
762,7855,5704,Vidrio,5000,,,,,,,2850
763,8193,9241,Carton y Papeles,5000,,,1365,901,,,
764,9473,4096,Carton y Papeles,5000,,,247,3331,,,
765,5364,1610,Carton y Papeles,5000,,,2494,3696,,,
766,9076,5405,Plastico,5000,,,,,987,1117,
767,1185,5486,Carton y Papeles,5000,,,2096,1731,,,
768,5747,2832,Carton y Papeles,5000,,,1312,429,,,
769,7030,4871,Carton y Papeles,5000,,,333,3818,,,
770,1488,8881,Vidrio,5000,,,,,,,642
771,2454,7788,Vidrio,5000,,,,,,,1092
772,6537,8747,Vidrio,5000,,,,,,,2748
773,1295,1111,Vidrio,5000,,,,,,,2527
774,8862,3519,Vidrio,5000,,,,,,,3881
775,3925,1061,Pilas,5000,1508,4682,,,,,
776,7186,3188,Carton y Papeles,5000,,,3008,4265,,,
777,1059,7134,Plastico,5000,,,,,402,2861,
778,7840,3172,Pilas,5000,2642,230,,,,,
779,3185,1904,Carton y Papeles,5000,,,4638,1862,,,
780,8383,1008,Vidrio,5000,,,,,,,2203
781,4262,9464,Vidrio,5000,,,,,,,836
782,8379,8505,Pilas,5000,2261,3979,,,,,
783,1880,4685,Plastico,5000,,,,,5076,4971,
784,1184,4384,Carton y Papeles,5000,,,4076,4650,,,
785,3612,1343,Pilas,5000,4219,4784,,,,,
786,4242,9532,Pilas,5000,1980,4366,,,,,
787,2189,6729,Plastico,5000,,,,,4888,3532,
788,2644,9828,Pilas,5000,1542,2645,,,,,
789,6109,4242,Carton y Papeles,5000,,,4084,2776,,,
790,7869,2754,Plastico,5000,,,,,4975,890,
791,7786,9378,Carton y Papeles,5000,,,2078,4333,,,
792,3533,2892,Carton y Papeles,5000,,,766,2847,,,
793,5723,7459,Pilas,5000,1348,2823,,,,,
794,5978,8618,Pilas,5000,2165,3152,,,,,
795,3006,5989,Plastico,5000,,,,,1762,2271,
796,1087,8070,Plastico,5000,,,,,1726,4151,
797,5054,4022,Carton y Papeles,5000,,,1424,291,,,
798,3191,1474,Carton y Papeles,5000,,,4885,1734,,,
799,5834,9903,Plastico,5000,,,,,146,2070,
800,2083,7893,Plastico,5000,,,,,912,1945,
801,3680,9356,Pilas,5000,4890,275,,,,,
802,7288,7690,Plastico,5000,,,,,4603,2293,
803,7620,6640,Carton y Papeles,5000,,,3196,3541,,,
804,3975,9467,Pilas,5000,3012,1959,,,,,
805,6150,1209,Pilas,5000,2378,3621,,,,,
806,1545,6702,Pilas,5000,2781,1599,,,,,
807,1160,2655,Vidrio,5000,,,,,,,2450
808,6209,7344,Pilas,5000,143,1903,,,,,
809,8385,8874,Carton y Papeles,5000,,,3129,3901,,,
810,3346,3560,Vidrio,5000,,,,,,,5099
811,4592,7353,Pilas,5000,2623,3297,,,,,
812,2647,8337,Pilas,5000,2413,3472,,,,,
813,1724,2064,Plastico,5000,,,,,1917,666,
814,5472,2038,Vidrio,5000,,,,,,,1365
815,2831,2721,Vidrio,5000,,,,,,,816
816,4337,2407,Carton y Papeles,5000,,,3670,1740,,,
817,8714,1569,Vidrio,5000,,,,,,,2191
818,4020,8451,Pilas,5000,588,5043,,,,,
819,5981,2235,Pilas,5000,4290,571,,,,,
820,4823,4811,Vidrio,5000,,,,,,,1093
821,1889,1205,Pilas,5000,3168,4895,,,,,
822,3767,1612,Vidrio,5000,,,,,,,4519
823,7356,6704,Vidrio,5000,,,,,,,3766
824,6613,7664,Pilas,5000,5015,1080,,,,,
825,8745,9231,Carton y Papeles,5000,,,2710,4249,,,
826,9362,2693,Vidrio,5000,,,,,,,553
827,6700,5734,Plastico,5000,,,,,4718,1269,
828,3798,3253,Vidrio,5000,,,,,,,3289
829,2553,3168,Plastico,5000,,,,,3850,1732,
830,2534,5636,Plastico,5000,,,,,4339,1675,
831,4882,1145,Plastico,5000,,,,,4881,3498,
832,5233,2523,Carton y Papeles,5000,,,875,4282,,,
833,8823,3326,Carton y Papeles,5000,,,2022,425,,,
834,2502,6786,Carton y Papeles,5000,,,1645,4092,,,
835,8209,1990,Carton y Papeles,5000,,,2912,5072,,,
836,4972,3536,Plastico,5000,,,,,522,4221,
837,3047,3487,Carton y Papeles,5000,,,2328,987,,,
838,8370,3645,Pilas,5000,3497,1930,,,,,
839,1181,9880,Carton y Papeles,5000,,,2659,680,,,
840,1432,2361,Carton y Papeles,5000,,,614,1271,,,
841,1715,6205,Carton y Papeles,5000,,,2212,1053,,,
842,4774,7233,Vidrio,5000,,,,,,,3850
843,3079,9698,Pilas,5000,2446,4907,,,,,
844,2440,7270,Plastico,5000,,,,,2771,1736,
845,9246,8271,Vidrio,5000,,,,,,,1763
846,4910,2419,Plastico,5000,,,,,4459,3087,
847,5777,8678,Pilas,5000,1234,3560,,,,,
848,7960,8840,Plastico,5000,,,,,3462,4447,
849,7930,9870,Plastico,5000,,,,,3211,1277,
850,1758,9913,Vidrio,5000,,,,,,,2123
851,2782,3651,Plastico,5000,,,,,3072,2637,
852,8820,1075,Carton y Papeles,5000,,,2837,1101,,,
853,4525,1524,Plastico,5000,,,,,1001,1203,
854,9139,9356,Plastico,5000,,,,,3347,2363,
855,5432,7739,Pilas,5000,1018,3999,,,,,
856,3269,9756,Vidrio,5000,,,,,,,4034
857,8501,2048,Carton y Papeles,5000,,,675,3373,,,
858,2131,3473,Plastico,5000,,,,,3161,3186,
859,6068,3008,Pilas,5000,2875,3885,,,,,
860,1053,4216,Plastico,5000,,,,,986,1415,
861,3666,8109,Carton y Papeles,5000,,,3009,4525,,,
862,9951,3154,Carton y Papeles,5000,,,1898,3806,,,
863,5287,5740,Vidrio,5000,,,,,,,2900
864,2488,1435,Carton y Papeles,5000,,,2300,4003,,,
865,2452,8940,Vidrio,5000,,,,,,,547
866,3495,6731,Plastico,5000,,,,,672,2817,
867,6461,3971,Plastico,5000,,,,,1887,3103,
868,4499,2427,Vidrio,5000,,,,,,,3814
869,1865,9377,Carton y Papeles,5000,,,3405,1875,,,
870,6643,3851,Vidrio,5000,,,,,,,577
871,4931,3788,Plastico,5000,,,,,4600,3679,
872,2581,5582,Carton y Papeles,5000,,,915,2916,,,
873,1416,1083,Plastico,5000,,,,,340,126,
874,7010,3486,Carton y Papeles,5000,,,399,1425,,,
875,4021,2851,Carton y Papeles,5000,,,4340,3625,,,
876,9662,8354,Pilas,5000,2947,424,,,,,
877,1920,4905,Vidrio,5000,,,,,,,4871
878,8799,1528,Carton y Papeles,5000,,,1293,3011,,,
879,7622,7194,Carton y Papeles,5000,,,4044,1725,,,
880,8850,4775,Plastico,5000,,,,,3702,3501,
881,9557,1440,Carton y Papeles,5000,,,531,4403,,,
882,9404,9846,Carton y Papeles,5000,,,4111,1192,,,
883,7670,4850,Carton y Papeles,5000,,,3279,2243,,,
884,4081,1965,Carton y Papeles,5000,,,4657,5092,,,
885,8543,9201,Pilas,5000,982,2093,,,,,
886,3101,2589,Pilas,5000,859,4349,,,,,
887,6351,1720,Pilas,5000,1183,4124,,,,,
888,7043,1248,Vidrio,5000,,,,,,,577
889,4233,5062,Carton y Papeles,5000,,,4578,2974,,,
890,2418,3728,Plastico,5000,,,,,1204,4352,
891,7097,4465,Pilas,5000,957,5093,,,,,
892,6899,3171,Vidrio,5000,,,,,,,260
893,2368,5882,Plastico,5000,,,,,1362,2705,
894,2383,9205,Vidrio,5000,,,,,,,4542
895,8387,3606,Pilas,5000,801,4099,,,,,
896,3821,4822,Pilas,5000,101,1334,,,,,
897,4879,5935,Carton y Papeles,5000,,,1346,2093,,,
898,4848,6578,Plastico,5000,,,,,1790,4529,
899,7320,6249,Vidrio,5000,,,,,,,3357
900,5744,5311,Plastico,5000,,,,,2084,2836,
