id_C,CX,CY,Tipo,CapacidadM,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo
508,9782,1011,Pilas,5000,3662,1773,,,,,
509,4790,4605,Plastico,5000,,,,,2576,4832,
510,2710,7688,Plastico,5000,,,,,1045,4344,
511,9456,7161,Plastico,5000,,,,,1189,3054,
512,2073,630,Carton y Papeles,5000,,,488,2444,,,
513,4156,5608,Plastico,5000,,,,,2829,3487,
514,6070,2009,Plastico,5000,,,,,470,361,
515,5576,5054,Vidrio,5000,,,,,,,842
516,1067,2206,Pilas,5000,2178,2231,,,,,
517,9194,4598,Vidrio,5000,,,,,,,1071
518,2322,2320,Pilas,5000,1768,3001,,,,,
519,5048,2822,Pilas,5000,1683,4674,,,,,
520,8605,850,Vidrio,5000,,,,,,,4159
521,6086,7980,Plastico,5000,,,,,3013,104,
522,9243,1348,Plastico,5000,,,,,2791,2545,
523,4666,3544,Carton y Papeles,5000,,,4941,4285,,,
524,4250,4416,Carton y Papeles,5000,,,907,2014,,,
525,5805,2464,Carton y Papeles,5000,,,3458,2384,,,
526,6646,844,Plastico,5000,,,,,533,3127,
527,8120,4788,Plastico,5000,,,,,2611,258,
528,9800,910,Carton y Papeles,5000,,,3582,2406,,,
529,9527,4874,Plastico,5000,,,,,2835,2939,
530,5455,5362,Carton y Papeles,5000,,,3761,3118,,,
531,9529,8956,Pilas,5000,4419,2383,,,,,
532,4184,1075,Pilas,5000,674,1426,,,,,
533,9660,3456,Carton y Papeles,5000,,,1235,1267,,,
534,650,3023,Plastico,5000,,,,,4140,2075,
535,6635,3038,Pilas,5000,433,1785,,,,,
536,3840,4747,Carton y Papeles,5000,,,4691,2218,,,
537,9488,2611,Pilas,5000,3965,4729,,,,,
538,9120,3898,Plastico,5000,,,,,4319,4564,
539,3621,5259,Pilas,5000,2693,3651,,,,,
540,4277,6717,Vidrio,5000,,,,,,,2650
541,1830,1586,Carton y Papeles,5000,,,761,4370,,,
542,3077,2419,Pilas,5000,3044,1094,,,,,
543,5851,6848,Plastico,5000,,,,,4371,263,
544,5487,6695,Carton y Papeles,5000,,,1890,3617,,,
545,8648,3929,Plastico,5000,,,,,217,237,
546,1426,1901,Vidrio,5000,,,,,,,1902
547,6054,8401,Plastico,5000,,,,,1363,4020,
548,7841,8027,Plastico,5000,,,,,1580,5002,
549,3249,3721,Pilas,5000,799,4466,,,,,
550,1102,1222,Carton y Papeles,5000,,,4744,4369,,,
551,6446,8378,Pilas,5000,3646,1582,,,,,
552,8836,1701,Plastico,5000,,,,,2916,4467,
553,9846,2071,Plastico,5000,,,,,3910,2925,
554,1111,1922,Carton y Papeles,5000,,,4073,2519,,,
555,3086,5617,Pilas,5000,3942,2505,,,,,
556,5650,4035,Carton y Papeles,5000,,,432,2824,,,
557,7257,2266,Pilas,5000,826,439,,,,,
558,1205,9906,Pilas,5000,4505,1920,,,,,
559,5450,4446,Plastico,5000,,,,,4329,3971,
560,6783,6641,Pilas,5000,2606,3616,,,,,
561,6161,5267,Plastico,5000,,,,,2175,2162,
562,4979,3401,Pilas,5000,109,1331,,,,,
563,967,7216,Vidrio,5000,,,,,,,4635
564,5821,8224,Carton y Papeles,5000,,,501,1137,,,
565,5129,5924,Vidrio,5000,,,,,,,2920
566,7103,9755,Carton y Papeles,5000,,,661,1677,,,
567,9162,2971,Plastico,5000,,,,,993,753,
568,4617,8036,Plastico,5000,,,,,1720,1093,
569,6223,3652,Vidrio,5000,,,,,,,2477
570,2783,7730,Carton y Papeles,5000,,,2569,1706,,,
571,8394,4752,Pilas,5000,3674,4213,,,,,
572,7553,4739,Pilas,5000,4048,2640,,,,,
573,5360,9650,Vidrio,5000,,,,,,,2256
574,4245,1600,Carton y Papeles,5000,,,1298,4832,,,
575,3039,1433,Pilas,5000,2691,233,,,,,
576,4008,3578,Carton y Papeles,5000,,,4410,4405,,,
577,5171,3001,Plastico,5000,,,,,4972,982,
578,8594,9334,Carton y Papeles,5000,,,2217,1635,,,
579,1848,1605,Vidrio,5000,,,,,,,3837
580,7921,6223,Pilas,5000,322,1214,,,,,
581,9197,556,Carton y Papeles,5000,,,4144,4173,,,
582,7795,9484,Plastico,5000,,,,,4070,4638,
583,6757,7424,Plastico,5000,,,,,3018,3530,
584,9042,2128,Carton y Papeles,5000,,,1526,2431,,,
585,8406,1405,Vidrio,5000,,,,,,,1258
586,9343,3040,Vidrio,5000,,,,,,,547
587,4692,5663,Vidrio,5000,,,,,,,1693
588,5662,3172,Carton y Papeles,5000,,,696,495,,,
589,547,2946,Carton y Papeles,5000,,,2930,2036,,,
590,9643,9609,Vidrio,5000,,,,,,,818
591,2445,9314,Pilas,5000,3288,4698,,,,,
592,6209,7713,Plastico,5000,,,,,4403,2744,
593,4621,3009,Plastico,5000,,,,,4828,3826,
594,2913,6530,Pilas,5000,4366,2812,,,,,
595,2029,5937,Plastico,5000,,,,,4148,3118,
596,9251,8434,Carton y Papeles,5000,,,1479,4621,,,
597,9516,6284,Vidrio,5000,,,,,,,2246
598,1191,8408,Pilas,5000,615,191,,,,,
599,3867,6470,Plastico,5000,,,,,2563,587,
600,5738,9437,Vidrio,5000,,,,,,,394
601,3474,6137,Vidrio,5000,,,,,,,1610
602,2261,1221,Pilas,5000,3951,4799,,,,,
603,3291,4175,Plastico,5000,,,,,1954,454,
604,8335,5786,Plastico,5000,,,,,4000,182,
605,6006,2321,Pilas,5000,5017,800,,,,,
606,5831,5109,Carton y Papeles,5000,,,303,4848,,,
607,2342,8865,Vidrio,5000,,,,,,,2016
608,1177,4823,Vidrio,5000,,,,,,,2740
609,4424,4443,Pilas,5000,1077,4061,,,,,
610,3691,9971,Vidrio,5000,,,,,,,1169
611,8599,1045,Vidrio,5000,,,,,,,570
612,3620,4500,Pilas,5000,3550,2216,,,,,
613,1485,9454,Vidrio,5000,,,,,,,1413
614,5355,7969,Pilas,5000,1987,1112,,,,,
615,2662,6128,Vidrio,5000,,,,,,,3841
616,9391,859,Plastico,5000,,,,,2501,4093,
617,4697,1009,Pilas,5000,3538,4010,,,,,
618,6854,1791,Pilas,5000,2287,4214,,,,,
619,5053,3531,Pilas,5000,406,2482,,,,,
620,4745,3455,Vidrio,5000,,,,,,,4398
621,6497,1399,Plastico,5000,,,,,3156,4711,
622,6999,2845,Carton y Papeles,5000,,,4225,1102,,,
623,953,1168,Pilas,5000,2133,905,,,,,
624,1117,3909,Pilas,5000,3817,2218,,,,,
625,9413,8875,Carton y Papeles,5000,,,2056,3230,,,
626,2483,6605,Pilas,5000,2149,948,,,,,
627,9868,2343,Carton y Papeles,5000,,,1142,3748,,,
628,8929,5159,Vidrio,5000,,,,,,,5053
629,3174,5013,Pilas,5000,870,519,,,,,
630,3735,8313,Pilas,5000,2528,2901,,,,,
631,4667,4595,Vidrio,5000,,,,,,,3179
632,6148,1149,Pilas,5000,3335,2790,,,,,
633,5496,9035,Carton y Papeles,5000,,,2461,3793,,,
634,7458,8271,Carton y Papeles,5000,,,846,4598,,,
635,4482,6436,Plastico,5000,,,,,915,3068,
636,1502,1356,Vidrio,5000,,,,,,,2871
637,3289,3380,Plastico,5000,,,,,2171,4920,
638,6325,5300,Plastico,5000,,,,,964,963,
639,2179,5679,Plastico,5000,,,,,4548,2268,
640,7213,7323,Plastico,5000,,,,,1670,4039,
641,9516,5270,Plastico,5000,,,,,4099,3192,
642,777,6225,Carton y Papeles,5000,,,3530,868,,,
643,833,1822,Pilas,5000,1220,2778,,,,,
644,1000,4724,Carton y Papeles,5000,,,4913,1687,,,
645,5632,4194,Pilas,5000,763,2417,,,,,
646,2996,7451,Vidrio,5000,,,,,,,5083
647,9891,5083,Pilas,5000,107,2533,,,,,
648,9830,4703,Vidrio,5000,,,,,,,4927
649,9350,8742,Vidrio,5000,,,,,,,2384
650,4944,8115,Plastico,5000,,,,,2777,1832,
651,4574,7659,Plastico,5000,,,,,1871,4754,
652,5846,9642,Carton y Papeles,5000,,,417,105,,,
653,1942,959,Plastico,5000,,,,,2790,3535,
654,5028,8328,Plastico,5000,,,,,3399,4656,
655,6464,3550,Pilas,5000,2720,821,,,,,
656,1355,9335,Pilas,5000,4140,2837,,,,,
657,7011,4932,Carton y Papeles,5000,,,1376,2820,,,
658,6332,5394,Plastico,5000,,,,,1383,254,
659,9784,4493,Carton y Papeles,5000,,,2562,2337,,,
660,9686,9446,Carton y Papeles,5000,,,957,5015,,,
661,9567,3706,Carton y Papeles,5000,,,2871,3138,,,
662,4450,8589,Pilas,5000,3725,3456,,,,,
663,5834,594,Carton y Papeles,5000,,,2671,1146,,,
664,5062,2740,Carton y Papeles,5000,,,3737,797,,,
665,1908,6860,Carton y Papeles,5000,,,2482,4770,,,
666,9817,6531,Plastico,5000,,,,,4166,3810,
667,6065,3597,Vidrio,5000,,,,,,,3167
668,4697,9740,Plastico,5000,,,,,2716,3813,
669,6141,1831,Carton y Papeles,5000,,,4222,879,,,
670,7744,8776,Pilas,5000,1459,228,,,,,
671,1910,7063,Carton y Papeles,5000,,,1374,2662,,,
672,5656,6602,Pilas,5000,4413,3398,,,,,
673,8022,5001,Carton y Papeles,5000,,,4121,491,,,
674,2244,8386,Pilas,5000,167,1020,,,,,
675,6156,1325,Plastico,5000,,,,,2217,1105,
676,3654,8695,Pilas,5000,1887,3264,,,,,
677,4740,5836,Plastico,5000,,,,,1949,3159,
678,6047,5909,Carton y Papeles,5000,,,1936,775,,,
679,3483,3398,Vidrio,5000,,,,,,,4557
680,4090,4577,Carton y Papeles,5000,,,3062,4641,,,
681,990,4023,Carton y Papeles,5000,,,4542,1934,,,
682,7558,1056,Vidrio,5000,,,,,,,2104
683,9437,4219,Vidrio,5000,,,,,,,4548
684,2433,4483,Plastico,5000,,,,,4336,4921,
685,2585,8884,Plastico,5000,,,,,1949,4989,
686,5901,7270,Plastico,5000,,,,,1847,3458,
687,3288,3817,Pilas,5000,1831,245,,,,,
688,9097,3816,Pilas,5000,881,2094,,,,,
689,2232,2663,Vidrio,5000,,,,,,,2998
690,3072,7811,Plastico,5000,,,,,5027,181,
691,8783,3261,Pilas,5000,1176,4495,,,,,
692,1798,5869,Carton y Papeles,5000,,,3685,290,,,
693,7022,6399,Pilas,5000,3821,2294,,,,,
694,4616,3356,Vidrio,5000,,,,,,,4621
695,6361,8110,Carton y Papeles,5000,,,1307,4443,,,
696,8431,3259,Vidrio,5000,,,,,,,4508
697,4432,9388,Pilas,5000,4369,1255,,,,,
698,2425,1706,Plastico,5000,,,,,1045,4338,
699,3128,2999,Vidrio,5000,,,,,,,885
700,572,1218,Vidrio,5000,,,,,,,3885
701,9670,9983,Carton y Papeles,5000,,,3018,4068,,,
702,4539,9562,Pilas,5000,4451,1412,,,,,
703,5729,7320,Pilas,5000,3847,3297,,,,,
704,7691,4983,Plastico,5000,,,,,4037,3369,
705,6283,7947,Vidrio,5000,,,,,,,2583
706,1884,8146,Pilas,5000,672,4136,,,,,
707,1345,3677,Pilas,5000,5015,4087,,,,,
708,1023,3783,Pilas,5000,1951,3357,,,,,
709,7431,4054,Pilas,5000,2245,654,,,,,
710,4329,6575,Plastico,5000,,,,,2684,2792,
711,4613,7861,Plastico,5000,,,,,1470,2829,
712,7922,7578,Pilas,5000,1790,4145,,,,,
713,1886,7132,Vidrio,5000,,,,,,,3102
714,4050,2079,Carton y Papeles,5000,,,2794,1299,,,
715,9855,2060,Vidrio,5000,,,,,,,3083
716,3971,6016,Carton y Papeles,5000,,,3566,567,,,
717,9451,8849,Carton y Papeles,5000,,,4139,955,,,
718,3143,5377,Carton y Papeles,5000,,,406,4943,,,
719,3068,9333,Plastico,5000,,,,,3610,3200,
720,1682,1511,Plastico,5000,,,,,755,3754,
721,5715,3187,Pilas,5000,3340,2798,,,,,
722,1850,2594,Plastico,5000,,,,,1062,527,
723,2981,6881,Plastico,5000,,,,,2752,924,
724,2737,9087,Plastico,5000,,,,,2106,2362,
725,5966,5451,Pilas,5000,3305,4777,,,,,
726,8842,4990,Pilas,5000,4126,3244,,,,,
727,1168,2345,Vidrio,5000,,,,,,,188
728,9899,4838,Vidrio,5000,,,,,,,4358
729,1267,6197,Carton y Papeles,5000,,,293,4201,,,
730,3796,4844,Vidrio,5000,,,,,,,3803
731,9972,5556,Carton y Papeles,5000,,,3201,4459,,,
732,937,6179,Pilas,5000,1590,4051,,,,,
733,7835,4405,Plastico,5000,,,,,304,5013,
734,5700,2876,Plastico,5000,,,,,2263,2665,
735,8129,1162,Plastico,5000,,,,,3169,4671,
736,4117,2352,Pilas,5000,1769,4228,,,,,
737,7085,1022,Plastico,5000,,,,,3353,4607,
738,8974,4340,Plastico,5000,,,,,1756,4695,
739,4641,5635,Carton y Papeles,5000,,,1015,3644,,,
740,4515,4576,Plastico,5000,,,,,116,2312,
741,3302,914,Plastico,5000,,,,,3670,413,
742,8754,3495,Carton y Papeles,5000,,,2230,3255,,,
743,2437,2153,Pilas,5000,3488,3460,,,,,
744,4689,7547,Carton y Papeles,5000,,,1526,1975,,,
745,2804,5074,Plastico,5000,,,,,389,5044,
746,2291,3713,Carton y Papeles,5000,,,1513,1713,,,
747,8161,3563,Carton y Papeles,5000,,,2315,1319,,,
748,2254,3923,Pilas,5000,3965,2975,,,,,
749,4935,8591,Vidrio,5000,,,,,,,4150
750,1228,2895,Plastico,5000,,,,,1724,4529,
751,3437,4934,Vidrio,5000,,,,,,,3936
752,649,1777,Vidrio,5000,,,,,,,181
753,2578,4989,Carton y Papeles,5000,,,3404,2311,,,
754,5918,1815,Carton y Papeles,5000,,,2148,2051,,,
755,2887,864,Carton y Papeles,5000,,,805,3478,,,
756,8045,9940,Pilas,5000,3379,3767,,,,,
757,4760,6306,Pilas,5000,1876,1532,,,,,
758,3555,2709,Carton y Papeles,5000,,,4501,3748,,,
759,7944,4777,Pilas,5000,2986,2613,,,,,
760,5528,2502,Pilas,5000,1065,3016,,,,,
761,6851,7054,Plastico,5000,,,,,2689,2445,
762,7915,9834,Carton y Papeles,5000,,,1525,956,,,
763,5965,8182,Plastico,5000,,,,,2027,4260,
764,4685,1459,Carton y Papeles,5000,,,2036,2660,,,
765,3615,2710,Carton y Papeles,5000,,,4053,3365,,,
766,4093,8845,Vidrio,5000,,,,,,,649
767,8303,3311,Pilas,5000,2994,2189,,,,,
768,699,3232,Pilas,5000,4426,342,,,,,
769,3067,3184,Carton y Papeles,5000,,,4426,1067,,,
770,2943,8447,Vidrio,5000,,,,,,,3292
771,4715,7308,Vidrio,5000,,,,,,,4377
772,5869,3599,Pilas,5000,3409,1966,,,,,
773,1697,1941,Carton y Papeles,5000,,,3663,4744,,,
774,6652,8962,Carton y Papeles,5000,,,2645,3023,,,
775,557,1145,Carton y Papeles,5000,,,191,4959,,,
776,4001,6516,Carton y Papeles,5000,,,4688,264,,,
777,8444,2675,Plastico,5000,,,,,3915,2165,
778,8219,4208,Plastico,5000,,,,,1809,4254,
779,5756,9939,Plastico,5000,,,,,2487,4496,
780,3378,1265,Vidrio,5000,,,,,,,1814
781,8947,6603,Vidrio,5000,,,,,,,2051
782,8694,4873,Plastico,5000,,,,,2734,2680,
783,3528,2543,Plastico,5000,,,,,2396,898,
784,1525,1592,Vidrio,5000,,,,,,,959
785,4611,6188,Plastico,5000,,,,,2932,3504,
786,5915,2908,Carton y Papeles,5000,,,4105,4947,,,
787,9071,1532,Pilas,5000,4190,887,,,,,
788,8872,2493,Pilas,5000,1188,4702,,,,,
789,8970,5117,Carton y Papeles,5000,,,2434,2763,,,
790,7014,5810,Vidrio,5000,,,,,,,2000
791,4399,4496,Vidrio,5000,,,,,,,4512
792,5821,2170,Vidrio,5000,,,,,,,3217
793,4929,5643,Vidrio,5000,,,,,,,3942
794,9865,2677,Vidrio,5000,,,,,,,214
795,506,3129,Plastico,5000,,,,,4545,2510,
796,8044,7853,Carton y Papeles,5000,,,1716,3369,,,
797,3957,1522,Vidrio,5000,,,,,,,900
798,8309,5941,Carton y Papeles,5000,,,185,4905,,,
799,8243,1084,Carton y Papeles,5000,,,2465,3995,,,
800,6525,4206,Pilas,5000,4910,1435,,,,,
801,1252,4387,Vidrio,5000,,,,,,,4419
802,2957,7893,Carton y Papeles,5000,,,2378,4435,,,
803,2394,7305,Carton y Papeles,5000,,,3781,199,,,
804,2450,5829,Pilas,5000,3250,2678,,,,,
805,9110,6855,Vidrio,5000,,,,,,,329
806,2452,7950,Pilas,5000,529,4774,,,,,
807,5952,2344,Plastico,5000,,,,,4102,1390,
808,7553,9030,Vidrio,5000,,,,,,,3118
809,670,2158,Plastico,5000,,,,,2849,4555,
810,1708,2283,Vidrio,5000,,,,,,,2074
811,930,9796,Pilas,5000,3594,2086,,,,,
812,9117,8262,Plastico,5000,,,,,1281,1701,
813,9902,6656,Plastico,5000,,,,,1302,332,
814,3959,2339,Carton y Papeles,5000,,,3223,365,,,
815,642,9355,Pilas,5000,2036,3516,,,,,
816,4512,2844,Plastico,5000,,,,,1043,3745,
817,9374,4747,Vidrio,5000,,,,,,,1472
818,9213,886,Pilas,5000,4913,475,,,,,
819,3384,4837,Plastico,5000,,,,,4637,4845,
820,8344,9365,Carton y Papeles,5000,,,3738,4300,,,
821,6227,6196,Pilas,5000,2064,1120,,,,,
822,7283,8833,Vidrio,5000,,,,,,,4050
823,4164,1535,Vidrio,5000,,,,,,,1484
824,1155,1839,Pilas,5000,1405,4039,,,,,
825,7148,1510,Pilas,5000,4394,2162,,,,,
826,4170,4165,Carton y Papeles,5000,,,2482,4098,,,
827,8700,9193,Carton y Papeles,5000,,,3148,5041,,,
828,1105,2532,Vidrio,5000,,,,,,,2859
829,2479,9607,Plastico,5000,,,,,1939,2673,
830,6942,9778,Carton y Papeles,5000,,,4253,3562,,,
831,7130,6239,Plastico,5000,,,,,5010,3552,
832,3232,3993,Plastico,5000,,,,,367,516,
833,9400,7670,Plastico,5000,,,,,570,818,
834,9024,3543,Carton y Papeles,5000,,,1954,2722,,,
835,5182,9322,Plastico,5000,,,,,893,1210,
836,8509,4525,Pilas,5000,4308,4964,,,,,
837,1475,1493,Plastico,5000,,,,,4658,2133,
838,1134,1666,Vidrio,5000,,,,,,,952
839,6062,3555,Pilas,5000,1306,3618,,,,,
840,1645,3151,Vidrio,5000,,,,,,,3879
841,2342,3449,Vidrio,5000,,,,,,,2997
842,6493,3350,Carton y Papeles,5000,,,2149,2907,,,
843,762,1413,Carton y Papeles,5000,,,487,3174,,,
844,2243,9605,Carton y Papeles,5000,,,1197,4996,,,
845,9952,5190,Pilas,5000,911,3203,,,,,
846,904,767,Plastico,5000,,,,,1929,3996,
847,6256,2448,Carton y Papeles,5000,,,3594,4556,,,
848,9326,9438,Carton y Papeles,5000,,,2640,4115,,,
849,9617,1153,Plastico,5000,,,,,1087,4967,
850,9140,6786,Vidrio,5000,,,,,,,2294
851,7669,8803,Carton y Papeles,5000,,,2262,2425,,,
852,5844,6850,Pilas,5000,159,1019,,,,,
853,6423,5619,Carton y Papeles,5000,,,2967,4416,,,
854,1833,9839,Pilas,5000,2393,3230,,,,,
855,6499,8189,Carton y Papeles,5000,,,2290,2762,,,
856,3570,6630,Pilas,5000,393,1268,,,,,
857,5503,4004,Plastico,5000,,,,,641,885,
858,5198,7381,Pilas,5000,5098,366,,,,,
859,4175,8663,Pilas,5000,465,3233,,,,,
860,7483,3610,Pilas,5000,332,1652,,,,,
861,2140,7158,Plastico,5000,,,,,5069,3814,
862,1305,4901,Vidrio,5000,,,,,,,2717
863,714,7103,Plastico,5000,,,,,438,3766,
864,1540,4828,Carton y Papeles,5000,,,4755,3850,,,
865,9829,7944,Plastico,5000,,,,,2885,1383,
866,5397,6425,Pilas,5000,1899,4728,,,,,
867,9549,8853,Carton y Papeles,5000,,,4419,4902,,,
868,1303,8937,Vidrio,5000,,,,,,,205
869,6031,7591,Plastico,5000,,,,,3817,1823,
870,5611,2407,Plastico,5000,,,,,4182,1308,
871,2449,2088,Plastico,5000,,,,,766,4212,
872,7874,1039,Pilas,5000,2087,4279,,,,,
873,2103,5258,Pilas,5000,1056,4405,,,,,
874,2711,3002,Plastico,5000,,,,,4722,3750,
875,9618,644,Carton y Papeles,5000,,,4824,388,,,
876,2054,9949,Plastico,5000,,,,,1107,569,
877,3116,3269,Carton y Papeles,5000,,,2087,2394,,,
878,5873,2593,Carton y Papeles,5000,,,1889,1113,,,
879,1379,9387,Plastico,5000,,,,,1711,4830,
880,2732,3923,Carton y Papeles,5000,,,2742,264,,,
881,5013,8879,Plastico,5000,,,,,3672,2282,
882,8549,8189,Plastico,5000,,,,,1697,4269,
883,8077,772,Carton y Papeles,5000,,,4141,1577,,,
884,1435,4498,Plastico,5000,,,,,1923,2551,
885,9882,8028,Pilas,5000,4361,2275,,,,,
886,4575,8462,Carton y Papeles,5000,,,2287,4635,,,
887,4506,1127,Plastico,5000,,,,,2013,1622,
888,5384,2031,Pilas,5000,1058,4764,,,,,
889,9274,5843,Plastico,5000,,,,,1560,1375,
890,8182,9290,Pilas,5000,3785,369,,,,,
891,2867,5141,Carton y Papeles,5000,,,3571,3942,,,
892,1413,3000,Vidrio,5000,,,,,,,2470
893,8987,4190,Vidrio,5000,,,,,,,501
894,3082,2244,Vidrio,5000,,,,,,,932
895,2453,7329,Plastico,5000,,,,,1578,2755,
896,8816,2134,Plastico,5000,,,,,3962,3368,
897,7979,8169,Carton y Papeles,5000,,,283,1908,,,
898,2002,6182,Pilas,5000,4777,3821,,,,,
899,9620,1071,Vidrio,5000,,,,,,,1566
900,4010,5759,Vidrio,5000,,,,,,,5031
901,7114,8090,Pilas,5000,3943,1306,,,,,
902,2068,2659,Pilas,5000,3980,2928,,,,,
903,1884,6299,Carton y Papeles,5000,,,2452,1770,,,
904,8717,3347,Carton y Papeles,5000,,,4822,4913,,,
905,4280,5162,Plastico,5000,,,,,269,745,
906,1501,6444,Pilas,5000,3099,4752,,,,,
907,771,3296,Plastico,5000,,,,,1962,4373,
908,6896,7931,Pilas,5000,2145,1181,,,,,
909,6874,8537,Pilas,5000,3175,1254,,,,,
910,1650,2682,Vidrio,5000,,,,,,,4641
911,9129,1853,Carton y Papeles,5000,,,1942,3909,,,
912,1886,7416,Pilas,5000,4501,709,,,,,
913,9700,871,Pilas,5000,2329,2911,,,,,
914,7205,2126,Pilas,5000,351,3640,,,,,
915,2822,1913,Plastico,5000,,,,,1516,1122,
916,9581,8400,Pilas,5000,3513,1834,,,,,
917,1780,587,Vidrio,5000,,,,,,,3165
918,6828,2541,Carton y Papeles,5000,,,4817,3790,,,
919,4965,9931,Carton y Papeles,5000,,,3215,1223,,,
920,1053,5930,Carton y Papeles,5000,,,1290,2377,,,
921,5010,1830,Carton y Papeles,5000,,,2183,914,,,
922,7332,5071,Vidrio,5000,,,,,,,992
923,1967,8431,Plastico,5000,,,,,2280,2953,
924,3996,5521,Vidrio,5000,,,,,,,861
925,9914,6815,Pilas,5000,3167,2464,,,,,
926,3921,5760,Pilas,5000,2854,3880,,,,,
927,2811,7155,Plastico,5000,,,,,2710,2293,
928,7893,4984,Carton y Papeles,5000,,,1917,1711,,,
929,5424,1941,Plastico,5000,,,,,1635,1753,
930,2431,7726,Vidrio,5000,,,,,,,1102
931,1903,742,Carton y Papeles,5000,,,244,3644,,,
932,2537,9531,Plastico,5000,,,,,1181,727,
933,3999,9886,Carton y Papeles,5000,,,2609,1619,,,
934,3287,6542,Vidrio,5000,,,,,,,1141
935,1254,2878,Pilas,5000,3618,3255,,,,,
936,7780,5047,Carton y Papeles,5000,,,3038,619,,,
937,4288,2985,Carton y Papeles,5000,,,792,4400,,,
938,1525,5675,Pilas,5000,4754,2945,,,,,
939,4675,2978,Carton y Papeles,5000,,,1571,908,,,
940,1162,1521,Vidrio,5000,,,,,,,4458
941,2676,7858,Plastico,5000,,,,,3962,1812,
942,3804,4332,Vidrio,5000,,,,,,,458
943,2548,8438,Pilas,5000,393,1540,,,,,
944,2375,8229,Vidrio,5000,,,,,,,2614
945,1008,5958,Carton y Papeles,5000,,,3854,1678,,,
946,4871,9851,Plastico,5000,,,,,931,1548,
947,1955,6628,Carton y Papeles,5000,,,3672,838,,,
948,2289,6046,Carton y Papeles,5000,,,1969,2882,,,
949,1699,2392,Carton y Papeles,5000,,,3197,3888,,,
950,6421,6559,Plastico,5000,,,,,442,1712,
951,2842,1976,Vidrio,5000,,,,,,,1833
952,6209,3723,Plastico,5000,,,,,4589,695,
953,3753,1629,Vidrio,5000,,,,,,,4828
954,4310,9907,Plastico,5000,,,,,4391,1473,
955,9705,8744,Plastico,5000,,,,,1627,3988,
956,3666,7945,Vidrio,5000,,,,,,,381
957,7731,5667,Plastico,5000,,,,,4545,1212,
958,2516,5899,Plastico,5000,,,,,395,4784,
959,1559,2928,Carton y Papeles,5000,,,3116,3006,,,
960,3155,7109,Vidrio,5000,,,,,,,137
961,4448,3624,Vidrio,5000,,,,,,,2028
962,2962,3171,Vidrio,5000,,,,,,,2798
963,5193,6639,Pilas,5000,4734,4531,,,,,
964,7947,3510,Plastico,5000,,,,,4223,1479,
965,5750,9213,Carton y Papeles,5000,,,303,137,,,
966,5947,9018,Carton y Papeles,5000,,,1677,235,,,
967,5727,8058,Pilas,5000,1917,1986,,,,,
968,9538,2198,Carton y Papeles,5000,,,3735,1431,,,
969,6972,4692,Plastico,5000,,,,,3353,3078,
970,9902,1035,Plastico,5000,,,,,5062,1094,
971,700,3219,Pilas,5000,3202,2483,,,,,
972,9148,2549,Pilas,5000,1482,5091,,,,,
973,3706,4867,Plastico,5000,,,,,1374,1077,
974,2749,1657,Carton y Papeles,5000,,,2236,201,,,
975,1522,778,Pilas,5000,3486,1756,,,,,
976,4214,825,Carton y Papeles,5000,,,4027,3333,,,
977,7120,1508,Pilas,5000,1095,150,,,,,
978,2978,6907,Plastico,5000,,,,,4796,137,
979,6003,6371,Plastico,5000,,,,,962,4743,
980,8319,3400,Pilas,5000,3165,4705,,,,,
981,8900,3465,Vidrio,5000,,,,,,,3273
982,8346,7847,Vidrio,5000,,,,,,,2578
983,4527,6623,Carton y Papeles,5000,,,541,3921,,,
984,2652,4595,Vidrio,5000,,,,,,,1815
985,2655,7754,Vidrio,5000,,,,,,,3197
986,4232,5366,Pilas,5000,1352,1873,,,,,
987,5818,2540,Plastico,5000,,,,,4360,1939,
988,9887,3420,Carton y Papeles,5000,,,2594,2139,,,
989,6249,1264,Pilas,5000,3996,578,,,,,
990,6878,4969,Pilas,5000,386,348,,,,,
991,3042,528,Vidrio,5000,,,,,,,5029
992,696,4389,Pilas,5000,1292,4634,,,,,
993,9341,7641,Vidrio,5000,,,,,,,4465
994,7735,6668,Plastico,5000,,,,,3374,103,
995,8144,7400,Vidrio,5000,,,,,,,3547
996,5090,6853,Plastico,5000,,,,,3555,4698,
997,3681,5686,Vidrio,5000,,,,,,,3759
998,3870,5457,Plastico,5000,,,,,3477,5053,
999,4628,8552,Vidrio,5000,,,,,,,316
1000,652,9879,Plastico,5000,,,,,4057,2355,
